,Unnamed: 0,created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user_id,user_id_str,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,reply_count,quote_count,conversation_id,conversation_id_str,favorited,retweeted,lang,supplemental_language,possibly_sensitive,possibly_sensitive_editable,card,extended_entities,quoted_status_id,quoted_status_id_str,quoted_status_permalink,self_thread,label
11,7.17007998489526E+017,Mon Apr 04 15:16:42 +0000 2016,7.17007998489526E+017,7.17007998489526E+017,@IAyeshwanthe ඒ කාලෙ පූසී අද වේසි නෙහ් බ්‍රා,False,"[0, 44]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'IAyeshwanthe', 'name': 'Ayesh', 'id': 3039528728, 'id_str': '3039528728', 'indices': [0, 13]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",7.16853695674249E+017,7.16853695674249E+017,3039528728,3039528728,IAyeshwanthe,226986536,226986536,,,,,False,0,1,1,0,7.16853695674249E+017,7.16853695674249E+017,False,False,si,,,,,,,,,,1
13,1.32848990407075E+018,Tue Nov 17 00:07:29 +0000 2020,1.32848990407075E+018,1.32848990407075E+018,@Dailymirror_SL ඔය බල්ලො බැලියන් නටන්නේ දෙමාපියන්ගේ හයියෙන්. නීතිය සාදාරණව ඉශ්ට වෙයි කියලා හිතන්න අමාරුයි. තූ නොදකිං ගොං වේසි,False,"[16, 125]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Dailymirror_SL', 'name': 'DailyMirror', 'id': 66329707, 'id_str': '66329707', 'indices': [0, 15]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.32827517410636E+018,1.32827517410636E+018,66329707,66329707,Dailymirror_SL,1.25328910914716E+018,1.25328910914716E+018,,,,,False,0,1,0,0,1.32827517410636E+018,1.32827517410636E+018,False,False,si,,,,,,,,,,1
14,6.94075189890515E+017,Mon Feb 01 08:29:55 +0000 2016,6.94075189890515E+017,6.94075189890515E+017,"""බස් එකේ අනුන්ගෙ 4න් දිහා බැලීම,වැරදි වැඩක් උනත් මට ඒක චුට්ටක් හරි බලන්න වුනා. සමාවෙන්ට""
(කොල්ලෙක් ලියමින්)
' පට්ට වේසි* මං උඹට කිව්වා නේද?'",False,"[0, 140]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,254470810,254470810,,,,,False,0,0,0,0,6.94075189890515E+017,6.94075189890515E+017,False,False,si,,,,,,,,,,1
15,1.06402161100164E+018,Sun Nov 18 05:04:55 +0000 2018,1.06402161100164E+018,1.06402161100164E+018,"@Umezhh හැමෝම එක වගේ නෑනෙ,එලකිරි කොල්ලෙක් සෙට් වුණා 🔥",False,"[8, 53]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'umezhh', 'name': 'Umesh Manushka', 'id': 1155708978678001664, 'id_str': '1155708978678001664', 'indices': [0, 7]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.06402129614777E+018,1.06402129614777E+018,1742620412,1742620412,ohThatBrokeKid,2829869809,2829869809,,,,,False,0,1,1,0,1.0640175987598E+018,1.0640175987598E+018,False,False,si,,,,,,,,,,0
16,1.1343096943385E+018,Fri May 31 04:04:40 +0000 2019,1.1343096943385E+018,1.1343096943385E+018,"අපේ ගෙදරට ඊයේ ගෙනාපු පූසි... ❤😍

Photo එකක් ගහන්න දෙන්නේ නෑ. දඟලනවා. 😏 

තාම නමක් දැම්මේ නෑ. ඔයාලා ලස්සන නමක් යෝජනා කරන්න. 😍😍 #Help https://t.co/h19x8LM4iB",False,"[0, 131]","{'hashtags': [{'text': 'Help', 'indices': [126, 131]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1134309534866874371, 'id_str': '1134309534866874371', 'indices': [132, 155], 'media_url': 'http://pbs.twimg.com/media/D73ggxsUIAMXgAH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D73ggxsUIAMXgAH.jpg', 'url': 'https://t.co/h19x8LM4iB', 'display_url': 'pic.twitter.com/h19x8LM4iB', 'expanded_url': 'https://twitter.com/Indrajithreturn/status/1134309694338502657/photo/1', 'type': 'photo', 'original_info': {'width': 1200, 'height': 1600, 'focus_rects': [{'x': 0, 'y': 264, 'h': 672, 'w': 1200}, {'x': 0, 'y': 0, 'h': 1200, 'w': 1200}, {'x': 0, 'y': 0, 'h': 1368, 'w': 1200}, {'x': 120, 'y': 0, 'h': 1600, 'w': 800}, {'x': 0, 'y': 0, 'h': 1600, 'w': 1200}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1200, 'h': 1600, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}}, 'features': {'large': {'faces': []}, 'small': {'faces': []}, 'medium': {'faces': []}, 'orig': {'faces': []}}}, {'id': 1134309534732673024, 'id_str': '1134309534732673024', 'indices': [132, 155], 'media_url': 'http://pbs.twimg.com/media/D73ggxMUYAAZ8o8.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D73ggxMUYAAZ8o8.jpg', 'url': 'https://t.co/h19x8LM4iB', 'display_url': 'pic.twitter.com/h19x8LM4iB', 'expanded_url': 'https://twitter.com/Indrajithreturn/status/1134309694338502657/photo/1', 'type': 'photo', 'original_info': {'width': 1200, 'height': 1600, 'focus_rects': [{'x': 0, 'y': 664, 'h': 672, 'w': 1200}, {'x': 0, 'y': 400, 'h': 1200, 'w': 1200}, {'x': 0, 'y': 232, 'h': 1368, 'w': 1200}, {'x': 40, 'y': 0, 'h': 1600, 'w': 800}, {'x': 0, 'y': 0, 'h': 1600, 'w': 1200}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 1600, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 79, 'y': 584, 'h': 386, 'w': 386}]}, 'large': {'faces': [{'x': 106, 'y': 779, 'h': 515, 'w': 515}]}, 'small': {'faces': [{'x': 45, 'y': 331, 'h': 218, 'w': 218}]}, 'orig': {'faces': [{'x': 106, 'y': 779, 'h': 515, 'w': 515}]}}}, {'id': 1134309534665601025, 'id_str': '1134309534665601025', 'indices': [132, 155], 'media_url': 'http://pbs.twimg.com/media/D73ggw8U8AEcdlD.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D73ggw8U8AEcdlD.jpg', 'url': 'https://t.co/h19x8LM4iB', 'display_url': 'pic.twitter.com/h19x8LM4iB', 'expanded_url': 'https://twitter.com/Indrajithreturn/status/1134309694338502657/photo/1', 'type': 'photo', 'original_info': {'width': 1200, 'height': 1600, 'focus_rects': [{'x': 0, 'y': 24, 'h': 672, 'w': 1200}, {'x': 0, 'y': 0, 'h': 1200, 'w': 1200}, {'x': 0, 'y': 0, 'h': 1368, 'w': 1200}, {'x': 400, 'y': 0, 'h': 1600, 'w': 800}, {'x': 0, 'y': 0, 'h': 1600, 'w': 1200}]}, 'sizes': {'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1200, 'h': 1600, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}}, 'features': {'small': {'faces': []}, 'orig': {'faces': []}, 'large': {'faces': []}, 'medium': {'faces': []}}}, {'id': 1134309534741123072, 'id_str': '1134309534741123072', 'indices': [132, 155], 'media_url': 'http://pbs.twimg.com/media/D73ggxOVUAAwaC8.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D73ggxOVUAAwaC8.jpg', 'url': 'https://t.co/h19x8LM4iB', 'display_url': 'pic.twitter.com/h19x8LM4iB', 'expanded_url': 'https://twitter.com/Indrajithreturn/status/1134309694338502657/photo/1', 'type': 'photo', 'original_info': {'width': 1200, 'height': 1600, 'focus_rects': [{'x': 0, 'y': 104, 'h': 672, 'w': 1200}, {'x': 0, 'y': 0, 'h': 1200, 'w': 1200}, {'x': 0, 'y': 0, 'h': 1368, 'w': 1200}, {'x': 0, 'y': 0, 'h': 1600, 'w': 800}, {'x': 0, 'y': 0, 'h': 1600, 'w': 1200}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 1600, 'resize': 'fit'}}, 'features': {'orig': {'faces': []}, 'small': {'faces': []}, 'medium': {'faces': []}, 'large': {'faces': []}}}]}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,2775054089,2775054089,,,,,False,0,67,17,0,1.1343096943385E+018,1.1343096943385E+018,False,False,si,,False,True,,"{'media': [{'id': 1134309534866874371, 'id_str': '1134309534866874371', 'indices': [132, 155], 'media_url': 'http://pbs.twimg.com/media/D73ggxsUIAMXgAH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D73ggxsUIAMXgAH.jpg', 'url': 'https://t.co/h19x8LM4iB', 'display_url': 'pic.twitter.com/h19x8LM4iB', 'expanded_url': 'https://twitter.com/Indrajithreturn/status/1134309694338502657/photo/1', 'type': 'photo', 'original_info': {'width': 1200, 'height': 1600, 'focus_rects': [{'x': 0, 'y': 264, 'h': 672, 'w': 1200}, {'x': 0, 'y': 0, 'h': 1200, 'w': 1200}, {'x': 0, 'y': 0, 'h': 1368, 'w': 1200}, {'x': 120, 'y': 0, 'h': 1600, 'w': 800}, {'x': 0, 'y': 0, 'h': 1600, 'w': 1200}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1200, 'h': 1600, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}}, 'features': {'large': {'faces': []}, 'small': {'faces': []}, 'medium': {'faces': []}, 'orig': {'faces': []}}, 'media_key': '3_1134309534866874371', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 142, 'green': 136, 'blue': 137}, 'percentage': 76.42}, {'rgb': {'red': 106, 'green': 139, 'blue': 121}, 'percentage': 16.98}, {'rgb': {'red': 197, 'green': 212, 'blue': 244}, 'percentage': 2.7}, {'rgb': {'red': 148, 'green': 159, 'blue': 191}, 'percentage': 1.35}, {'rgb': {'red': 227, 'green': 233, 'blue': 223}, 'percentage': 0.79}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}, {'id': 1134309534732673024, 'id_str': '1134309534732673024', 'indices': [132, 155], 'media_url': 'http://pbs.twimg.com/media/D73ggxMUYAAZ8o8.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D73ggxMUYAAZ8o8.jpg', 'url': 'https://t.co/h19x8LM4iB', 'display_url': 'pic.twitter.com/h19x8LM4iB', 'expanded_url': 'https://twitter.com/Indrajithreturn/status/1134309694338502657/photo/1', 'type': 'photo', 'original_info': {'width': 1200, 'height': 1600, 'focus_rects': [{'x': 0, 'y': 664, 'h': 672, 'w': 1200}, {'x': 0, 'y': 400, 'h': 1200, 'w': 1200}, {'x': 0, 'y': 232, 'h': 1368, 'w': 1200}, {'x': 40, 'y': 0, 'h': 1600, 'w': 800}, {'x': 0, 'y': 0, 'h': 1600, 'w': 1200}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 1600, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}, 'features': {'medium': {'faces': [{'x': 79, 'y': 584, 'h': 386, 'w': 386}]}, 'large': {'faces': [{'x': 106, 'y': 779, 'h': 515, 'w': 515}]}, 'small': {'faces': [{'x': 45, 'y': 331, 'h': 218, 'w': 218}]}, 'orig': {'faces': [{'x': 106, 'y': 779, 'h': 515, 'w': 515}]}}, 'media_key': '3_1134309534732673024', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': {'palette': [{'rgb': {'red': 139, 'green': 113, 'blue': 88}, 'percentage': 66.43}, {'rgb': {'red': 209, 'green': 211, 'blue': 224}, 'percentage': 25.55}, {'rgb': {'red': 114, 'green': 113, 'blue': 118}, 'percentage': 4.8}, {'rgb': {'red': 121, 'green': 138, 'blue': 93}, 'percentage': 2.52}, {'rgb': {'red': 128, 'green': 116, 'blue': 68}, 'percentage': 0.27}]}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}, {'id': 1134309534665601025, 'id_str': '1134309534665601025', 'indices': [132, 155], 'media_url': 'http://pbs.twimg.com/media/D73ggw8U8AEcdlD.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D73ggw8U8AEcdlD.jpg', 'url': 'https://t.co/h19x8LM4iB', 'display_url': 'pic.twitter.com/h19x8LM4iB', 'expanded_url': 'https://twitter.com/Indrajithreturn/status/1134309694338502657/photo/1', 'type': 'photo', 'original_info': {'width': 1200, 'height': 1600, 'focus_rects': [{'x': 0, 'y': 24, 'h': 672, 'w': 1200}, {'x': 0, 'y': 0, 'h': 1200, 'w': 1200}, {'x': 0, 'y': 0, 'h': 1368, 'w': 1200}, {'x': 400, 'y': 0, 'h': 1600, 'w': 800}, {'x': 0, 'y': 0, 'h': 1600, 'w': 1200}]}, 'sizes': {'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1200, 'h': 1600, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}}, 'features': {'small': {'faces': []}, 'orig': {'faces': []}, 'large': {'faces': []}, 'medium': {'faces': []}}, 'media_key': '3_1134309534665601025', 'ext_media_color': {'palette': [{'rgb': {'red': 197, 'green': 189, 'blue': 199}, 'percentage': 47.96}, {'rgb': {'red': 116, 'green': 94, 'blue': 72}, 'percentage': 41.97}, {'rgb': {'red': 93, 'green': 111, 'blue': 63}, 'percentage': 4.93}, {'rgb': {'red': 122, 'green': 116, 'blue': 124}, 'percentage': 3.43}, {'rgb': {'red': 56, 'green': 45, 'blue': 22}, 'percentage': 0.51}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}, {'id': 1134309534741123072, 'id_str': '1134309534741123072', 'indices': [132, 155], 'media_url': 'http://pbs.twimg.com/media/D73ggxOVUAAwaC8.jpg', 'media_url_https': 'https://pbs.twimg.com/media/D73ggxOVUAAwaC8.jpg', 'url': 'https://t.co/h19x8LM4iB', 'display_url': 'pic.twitter.com/h19x8LM4iB', 'expanded_url': 'https://twitter.com/Indrajithreturn/status/1134309694338502657/photo/1', 'type': 'photo', 'original_info': {'width': 1200, 'height': 1600, 'focus_rects': [{'x': 0, 'y': 104, 'h': 672, 'w': 1200}, {'x': 0, 'y': 0, 'h': 1200, 'w': 1200}, {'x': 0, 'y': 0, 'h': 1368, 'w': 1200}, {'x': 0, 'y': 0, 'h': 1600, 'w': 800}, {'x': 0, 'y': 0, 'h': 1600, 'w': 1200}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 1600, 'resize': 'fit'}}, 'features': {'orig': {'faces': []}, 'small': {'faces': []}, 'medium': {'faces': []}, 'large': {'faces': []}}, 'media_key': '3_1134309534741123072', 'ext_media_color': {'palette': [{'rgb': {'red': 122, 'green': 100, 'blue': 77}, 'percentage': 59.24}, {'rgb': {'red': 188, 'green': 185, 'blue': 194}, 'percentage': 24.72}, {'rgb': {'red': 89, 'green': 108, 'blue': 67}, 'percentage': 8.72}, {'rgb': {'red': 107, 'green': 113, 'blue': 116}, 'percentage': 6.0}, {'rgb': {'red': 50, 'green': 54, 'blue': 22}, 'percentage': 1.77}]}, 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext': {'mediaStats': {'r': 'Missing', 'ttl': -1}}}]}",,,,,0
17,1.35988273934895E+018,Thu Feb 11 15:11:25 +0000 2021,1.35988273934895E+018,1.35988273934895E+018,ඇත්තටම එදිරිමුනි අනුහස්ට කවුරු සෙට් කරයිද 😪,False,"[0, 43]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,7.07102986049348E+017,7.07102986049348E+017,,,,,False,0,16,3,1,1.35988273934895E+018,1.35988273934895E+018,False,False,si,,,,,,,,,,0
18,1.02794776756439E+018,Fri Aug 10 16:00:20 +0000 2018,1.02794776756439E+018,1.02794776756439E+018,@PoornaCW @dialoglk @dialoglk ඩයලොග් කියන්නෙ තමන්ගෙ මව විකුණා කන සක්කිලි බලු නෙට්වක්. මුන්ට යුනියන් ප්ලෙස් එකේ වේසි ගෙයක් දාලා හම්බකරන්න වටිනවා. @fernandoharin @MaithripalaS,False,"[20, 173]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PoornaCW', 'name': 'Poorna Chathura', 'id': 1123270292745347075, 'id_str': '1123270292745347075', 'indices': [0, 9]}, {'screen_name': 'dialoglk', 'name': 'Dialog Axiata', 'id': 16510448, 'id_str': '16510448', 'indices': [10, 19]}, {'screen_name': 'dialoglk', 'name': 'Dialog Axiata', 'id': 16510448, 'id_str': '16510448', 'indices': [20, 29]}, {'screen_name': 'fernandoharin', 'name': 'Harin Fernando', 'id': 2354918760, 'id_str': '2354918760', 'indices': [145, 159]}, {'screen_name': 'MaithripalaS', 'name': 'Maithripala Sirisena', 'id': 3002789437, 'id_str': '3002789437', 'indices': [160, 173]}], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.02794258758214E+018,1.02794258758214E+018,312686220,312686220,StolenLantern,9.68328596178788E+017,9.68328596178788E+017,,,,,False,0,1,1,0,1.02794258758214E+018,1.02794258758214E+018,False,False,si,,,,,,,,,,1
19,1.27981799499083E+018,Sun Jul 05 16:42:42 +0000 2020,1.27981799499083E+018,1.27981799499083E+018,"කරුණට මාව ජාතක කරපු උන් වරෙවු එක එකා පෝලිමට හමන්නල ගන්න 

දැන් කවුද බලපියවූ 
ඊළම
බෙදුම්වාදය 
ඉඩම්
පොලිස්
මුදල්
පලාත්පාලන බලය ඉල්ලන්නේ

මේ වේසි තොපේ UNP න් යකෝ ඉල්ලන්නේ  

කරුණා අදවෙනකන් ඊළම ඉල්ලලත් නෑ.
ඉල්ලන්නෙත් නෑ 

බල්ලොන්ට ජාතක උන අවජාතක සක්කිලි හැත්ත මැරියවූ.
#nilatking https://t.co/tLAvEpHU1r",False,"[0, 275]","{'hashtags': [{'text': 'nilatking', 'indices': [265, 275]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1279815226888556544, 'id_str': '1279815226888556544', 'indices': [276, 299], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1279815226888556544/pu/img/XYHcHDr0ii1FHObn.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1279815226888556544/pu/img/XYHcHDr0ii1FHObn.jpg', 'url': 'https://t.co/tLAvEpHU1r', 'display_url': 'pic.twitter.com/tLAvEpHU1r', 'expanded_url': 'https://twitter.com/yunesh_K/status/1279817994990829568/video/1', 'type': 'photo', 'original_info': {'width': 1024, 'height': 512}, 'sizes': {'small': {'w': 680, 'h': 340, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1024, 'h': 512, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 512, 'resize': 'fit'}}, 'features': {}}]}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,333357644,333357644,,,,,False,1,10,0,0,1.27981799499083E+018,1.27981799499083E+018,False,False,si,,False,True,,"{'media': [{'id': 1279815226888556544, 'id_str': '1279815226888556544', 'indices': [276, 299], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1279815226888556544/pu/img/XYHcHDr0ii1FHObn.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1279815226888556544/pu/img/XYHcHDr0ii1FHObn.jpg', 'url': 'https://t.co/tLAvEpHU1r', 'display_url': 'pic.twitter.com/tLAvEpHU1r', 'expanded_url': 'https://twitter.com/yunesh_K/status/1279817994990829568/video/1', 'type': 'video', 'original_info': {'width': 1024, 'height': 512}, 'sizes': {'small': {'w': 680, 'h': 340, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1024, 'h': 512, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 512, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [2, 1], 'duration_millis': 135717, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1279815226888556544/pu/pl/MHYe_4tH88QNq9uy.m3u8?tag=10'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1279815226888556544/pu/vid/540x270/E86E6cPZlhitS7aJ.mp4?tag=10'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1279815226888556544/pu/vid/1024x512/LY9hUbhGYcfwIA6w.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1279815226888556544/pu/vid/720x360/YnhOMzpD9Kr1d3m-.mp4?tag=10'}]}, 'features': {}, 'media_key': '7_1279815226888556544', 'ext_alt_text': None, 'ext_media_availability': {'status': 'available'}, 'ext_media_color': None, 'ext': {'mediaStats': {'r': {'ok': {'viewCount': '41'}}, 'ttl': -1}}, 'additional_media_info': {'monetizable': False}}]}",,,,,1
20,1.16373231687671E+018,Tue Aug 20 08:39:40 +0000 2019,1.16373231687671E+018,1.16373231687671E+018,වේයාගේ ගැණැහු සතාගේ නම? .....😋😈,False,"[0, 31]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,1.11292101028459E+018,1.11292101028459E+018,,,,,True,0,44,8,4,1.16373231687671E+018,1.16373231687671E+018,False,False,si,,,,,,1.16361851837959E+018,1.16361851837959E+018,"{'url': 'https://t.co/hFbKU3O6Nw', 'expanded': 'https://twitter.com/PramiViraj/status/1163618518379585536', 'display': 'twitter.com/PramiViraj/sta…'}",,0
21,1.19580103482588E+018,Sat Nov 16 20:29:18 +0000 2019,1.19580103482588E+018,1.19580103482588E+018,@qAzithen කවුද බන් ඔය වේසි උබ උදේ ඉදන් කියන 😂😂,False,"[10, 46]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'qAzithen', 'name': 'SAHAN™ 🇱🇰', 'id': 1117021610618310656, 'id_str': '1117021610618310656', 'indices': [0, 9]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.19577053913602E+018,1.19577053913602E+018,1.11702161061831E+018,1.11702161061831E+018,qAzithen,1.1819736488838E+018,1.1819736488838E+018,,,,,False,0,2,1,0,1.19577053913602E+018,1.19577053913602E+018,False,False,si,,,,,,,,,,1
22,1.20678190832102E+018,Tue Dec 17 03:43:22 +0000 2019,1.20678190832102E+018,1.20678190832102E+018,"@thimiraonline ලඟ හිටියනම් හොඳ එකී,
දාලා ගියාම වේසි .. 

මොකක්ද ඒ ගැලපිල්ල හැබෑට 🤔",False,"[15, 82]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'thimiraonline', 'name': 'Thimira Madhusanka Thenuwara', 'id': 190986031, 'id_str': '190986031', 'indices': [0, 14]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.20677658471318E+018,1.20677658471318E+018,190986031,190986031,thimiraonline,7.89738160796369E+017,7.89738160796369E+017,,,,,False,0,12,1,0,1.20677658471318E+018,1.20677658471318E+018,False,False,si,,,,,,,,,,0
23,8.95706314562839E+017,Thu Aug 10 18:00:01 +0000 2017,8.95706314562839E+017,8.95706314562839E+017,😡ස්කූල් ලමයි රු:-15000 යි.. 😡මේ බිස්නස් ඒකට හවුල් වෙලා ඉන්න පට්ට නාකි වේසි බලපන්😡 අම්මපා අහුවුනොත් කපලා යනවා... https://t.co/xL7UCqECEA,False,"[0, 135]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/xL7UCqECEA', 'expanded_url': 'http://fb.me/1doPEBLJX', 'display_url': 'fb.me/1doPEBLJX', 'indices': [112, 135]}]}","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",,,,,,1878846128,1878846128,,,,,False,0,0,0,0,8.95706314562839E+017,8.95706314562839E+017,False,False,si,,False,True,,,,,,,1
24,1.3301082393972E+018,Sat Nov 21 11:18:11 +0000 2020,1.3301082393972E+018,1.3301082393972E+018,@senalids අනේ පලයං යන්න ආන්ඩුවට පුක දීලා දැන් එනවා රෙද්දක් කියවන්න. තොපි රට කෑවා. දැන් කාපන් ගූ. බලු ටික්ටොක් වේසි.,False,"[10, 115]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.3298362669391E+018,1.3298362669391E+018,1.05588360774974E+018,1.05588360774974E+018,senalidesilva,1.31228134060408E+018,1.31228134060408E+018,,,,,False,0,0,0,0,1.3298362669391E+018,1.3298362669391E+018,False,False,si,,,,,,,,,,1
25,1.09968731109097E+018,Sun Feb 24 15:07:40 +0000 2019,1.09968731109097E+018,1.09968731109097E+018,@Disapamok පල වේසි... තෝ ඔහොම්මයි 😂,False,"[11, 35]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Disapamok', 'name': 'Dizy', 'id': 1084343288767733761, 'id_str': '1084343288767733761', 'indices': [0, 10]}], 'urls': []}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,1246460185,1246460185,,,"{'id': '2c614b2aca285e79', 'url': 'https://api.twitter.com/1.1/geo/id/2c614b2aca285e79.json', 'place_type': 'country', 'name': 'Maldives', 'full_name': 'Maldives', 'country_code': 'MV', 'country': 'Maldives', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[72.6930636, -0.7036879], [73.7595485, -0.7036879], [73.7595485, 7.1064817], [72.6930636, 7.1064817]]]}, 'attributes': {}}",,False,0,0,0,0,1.0996707199679E+018,1.0996707199679E+018,False,False,si,,,,,,,,,,1
